,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_poly_feats__grade,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,split5_train_r2,split6_train_r2,split7_train_r2,split8_train_r2,split9_train_r2,mean_train_r2,std_train_r2,split0_test_explained_variance,split1_test_explained_variance,split2_test_explained_variance,split3_test_explained_variance,split4_test_explained_variance,split5_test_explained_variance,split6_test_explained_variance,split7_test_explained_variance,split8_test_explained_variance,split9_test_explained_variance,mean_test_explained_variance,std_test_explained_variance,rank_test_explained_variance,split0_train_explained_variance,split1_train_explained_variance,split2_train_explained_variance,split3_train_explained_variance,split4_train_explained_variance,split5_train_explained_variance,split6_train_explained_variance,split7_train_explained_variance,split8_train_explained_variance,split9_train_explained_variance,mean_train_explained_variance,std_train_explained_variance
10,0.10597195625305175,0.03708412134688743,0.05711929798126221,0.027773024261371508,0.3,2,"{'clf__alpha': 0.3, 'poly_feats__grade': 2}",0.9018865313469984,0.8445296801333845,0.8760226832235715,0.9024634994679046,0.9076373387816337,0.8590476394167514,0.8798925276613419,0.8897296010093264,0.8940149147181364,0.9026772944694501,0.8857901710228497,0.019825511373595336,9,0.8891822930010935,0.8951943158910846,0.8920326816889506,0.8886391428882824,0.8883654077643901,0.8939294018478405,0.8910763184758077,0.8902376745755783,0.8900712738513108,0.8892004100996419,0.8907928920083981,0.0021752695732743603,0.9020446942491481,0.8479692552435452,0.8761331635142948,0.9080637516542889,0.9105931134002453,0.8616056005635602,0.8799820817991042,0.8942538463209437,0.894456527899194,0.9031724704714844,0.8878274505115811,0.019812101052645706,9,0.8891822930010935,0.8951943158910846,0.8920326816889507,0.8886391428882824,0.8883654077643901,0.8939294018478405,0.8910763184758077,0.8902376745755783,0.8900712738513108,0.8892004100996419,0.8907928920083981,0.0021752695732743664
11,0.11306390762329102,0.03448308945170834,0.06507582664489746,0.017560262632588225,0.3,3,"{'clf__alpha': 0.3, 'poly_feats__grade': 3}",0.9120648886511745,0.8597116543469326,0.8936012900341554,0.9163243275157904,0.9195009014629589,0.881142205250173,0.8915932344813206,0.8920747448594879,0.9006505597391458,0.9161103080992699,0.8982774114440407,0.017820820939607008,4,0.9022097639835625,0.9068372357737161,0.9036807852948489,0.9009573706216999,0.9008644143899679,0.9048131509336701,0.9038062028763938,0.903895975102431,0.9038378318906909,0.9016969145972039,0.9032599645464187,0.0017609602379883237,0.912294861873161,0.862720655597786,0.8936030134085494,0.9216299604684742,0.9221839471020795,0.8835036564688901,0.8916134386107527,0.8955460579024679,0.9007486031884374,0.9162387936896867,0.9000082988310284,0.01779993478766136,4,0.9022097639835625,0.9068372357737161,0.9036807852948489,0.9009573706216999,0.9008644143899679,0.9048131509336701,0.9038062028763938,0.9038959751024309,0.9038378318906909,0.9016969145972039,0.9032599645464184,0.0017609602379883196
12,0.12278952598571777,0.023942726628271464,0.06681733131408692,0.013433188600925893,1,1,"{'clf__alpha': 1, 'poly_feats__grade': 1}",0.8803934125527908,0.8269682451727233,0.8584906753698109,0.8921867740946248,0.9111989506440717,0.8315271804063101,0.8517955334317711,0.8673925079679069,0.875846229333263,0.8881967031329965,0.8683996212106269,0.025376902342881744,20,0.872632193064445,0.8785968889998576,0.8749418506580757,0.8706721751309213,0.8691308328889709,0.8776991155666882,0.8751380785363931,0.8739860495277182,0.8728573247677301,0.8716944952026712,0.873734900434347,0.0028208106684553375,0.8813159574301135,0.8300511073957276,0.8588692286525386,0.8971760200344038,0.9146359493551189,0.836482765102082,0.8517980494629919,0.8733128253592394,0.8762667739608134,0.8881969615001359,0.8708105638253167,0.025314591840239733,20,0.872632193064445,0.8785968889998577,0.8749418506580757,0.8706721751309214,0.8691308328889709,0.8776991155666882,0.8751380785363931,0.8739860495277182,0.8728573247677301,0.8716944952026712,0.8737349004343471,0.0028208106684553444
13,0.14106340408325196,0.016720214043476837,0.061614394187927246,0.015511648864047071,1,2,"{'clf__alpha': 1, 'poly_feats__grade': 2}",0.9014253132896516,0.844943285915901,0.8758769667213161,0.9024658926047898,0.9091178648330768,0.8589351841694588,0.8794220095992196,0.8892698939768005,0.8934365395959779,0.9033116944065687,0.8858204645112759,0.019931814098788962,8,0.8890182253609746,0.8949938991391427,0.8918863706954884,0.8885032793695974,0.8881968217222995,0.8937116047307685,0.890951928228817,0.890098529189183,0.8899234728785003,0.8890475213792757,0.8906331652694046,0.00215751948709777,0.9016099455193483,0.84844022117756,0.8759759458557567,0.907839577449201,0.9120444293249087,0.8614617473346398,0.8795113495264965,0.8939077500087427,0.8938973080204284,0.9037488480831359,0.8878437122300217,0.019900567231181464,8,0.8890182253609746,0.8949938991391427,0.8918863706954884,0.8885032793695974,0.8881968217222995,0.8937116047307685,0.890951928228817,0.890098529189183,0.8899234728785003,0.8890475213792757,0.8906331652694046,0.00215751948709777
14,0.11679120063781738,0.03349310710371543,0.05510239601135254,0.016506801983459937,1,3,"{'clf__alpha': 1, 'poly_feats__grade': 3}",0.9076337557963634,0.8534841655024349,0.8853865623845151,0.9095484961256401,0.9137843834592526,0.8710863993581746,0.8863390088030005,0.8914246285295706,0.897532213286921,0.9091349647652855,0.8925354578011158,0.018289976160915263,5,0.896116910090355,0.901292990154011,0.898199712773484,0.8952537721523256,0.8950326933288757,0.8997507530560884,0.8977018024963606,0.8974006535660991,0.8974561627943067,0.8959339940678707,0.8974139444479776,0.0018819982918613768,0.907828183823954,0.8566435312650953,0.885410670266371,0.9150929649795593,0.9165506650238718,0.8735029567972967,0.8863777028995399,0.8952981262381283,0.8977835258509268,0.9094668707191288,0.8943955197863873,0.01829162321308771,5,0.8961169100903551,0.9012929901540111,0.898199712773484,0.8952537721523256,0.8950326933288756,0.8997507530560884,0.8977018024963606,0.8974006535660991,0.8974561627943068,0.8959339940678707,0.8974139444479776,0.0018819982918614063
15,0.10408322811126709,0.018714905272663555,0.05785071849822998,0.006656794312633994,3,1,"{'clf__alpha': 3, 'poly_feats__grade': 1}",0.8805036790986154,0.8269836940135616,0.8581447800322459,0.8923831483940039,0.9112928751603199,0.8320300580688458,0.8518371487182184,0.8672301557540738,0.875467202808147,0.8883614941467461,0.8684234236194777,0.025355156288099284,19,0.8725987091704148,0.8785643315593602,0.8749106008204156,0.8706370332372778,0.86909275770393,0.8776641630406155,0.875110089525471,0.8739522088068533,0.8728260968592172,0.8716600338225782,0.8737016024546135,0.002822060554132567,0.8814327415587473,0.8300934027632516,0.8585113004130398,0.8974804675651484,0.9146722476350645,0.8370605049796539,0.8518387574050618,0.8730771924466113,0.8758763149811031,0.8883615045925731,0.8708404434340256,0.025288224062348905,19,0.8725987091704148,0.8785643315593602,0.8749106008204156,0.8706370332372778,0.86909275770393,0.8776641630406155,0.875110089525471,0.8739522088068533,0.8728260968592172,0.8716600338225782,0.8737016024546135,0.002822060554132567
16,0.10599517822265625,0.021994798043577287,0.05499002933502197,0.0235935035746537,3,2,"{'clf__alpha': 3, 'poly_feats__grade': 2}",0.9000426377312263,0.8440273930766955,0.8753001477229398,0.9024592034788037,0.9116743101217943,0.857782666645103,0.8779975944045482,0.8875278936111138,0.8921254264187413,0.9039800139186854,0.8852917287129649,0.020547101857818953,13,0.8883584520795171,0.8943683957184547,0.8911876836049242,0.887835975272547,0.8873826368929446,0.892993949689593,0.8903236588135777,0.8894895986934723,0.8892331571111588,0.8882800265950148,0.8899453534471204,0.002180991496237336,0.9002821566085168,0.8477349531383561,0.8753712586403283,0.9073790954835911,0.9144997975488935,0.8603205111653969,0.878080388573134,0.8924292990841294,0.8926073965005709,0.9043049746719397,0.8873009831414856,0.020434687737309016,13,0.8883584520795171,0.8943683957184548,0.8911876836049242,0.887835975272547,0.8873826368929446,0.8929939496895929,0.8903236588135777,0.8894895986934723,0.8892331571111588,0.8882800265950148,0.8899453534471204,0.002180991496237343
17,0.11856238842010498,0.03984551871648495,0.06062107086181641,0.036036834914635656,3,3,"{'clf__alpha': 3, 'poly_feats__grade': 3}",0.9049428745109647,0.8511346536788702,0.8808939945036416,0.9059825567879991,0.911851661955541,0.8661751997893541,0.8825581509231522,0.8905205409669962,0.8948554785252724,0.9053887372878359,0.8894303848929629,0.018520471673508253,6,0.892693234531448,0.8980945860796724,0.8951857174283968,0.8920731856897678,0.8917961578031496,0.8968305469717863,0.8944553467638569,0.8938563539602677,0.8939230715029352,0.8927882352170228,0.8941696435948302,0.0019461552918052126,0.9051466123281151,0.854421307164623,0.8809407145656609,0.9114473574330062,0.9146752633426903,0.8685333529163413,0.8826273276566473,0.8946401011757886,0.8952414405093845,0.9058029461776521,0.8913476423269909,0.01855246572527207,6,0.892693234531448,0.8980945860796724,0.8951857174283968,0.8920731856897679,0.8917961578031496,0.8968305469717863,0.8944553467638569,0.8938563539602677,0.8939230715029352,0.8927882352170228,0.8941696435948302,0.0019461552918052006
18,0.12239248752593994,0.030918552038026296,0.06506474018096924,0.03438577321145055,10,1,"{'clf__alpha': 10, 'poly_feats__grade': 1}",0.8806849913016945,0.8268800334478119,0.856861843481895,0.8928189096849821,0.9110591930716474,0.8334592294729097,0.8520634665874393,0.8663638973126495,0.874123897128418,0.8886399366660587,0.8682955398155506,0.025215554706852227,25,0.8723083188968141,0.8782767642566406,0.8746337559093904,0.870336708109637,0.8687772800198512,0.877358453728853,0.8748569838509821,0.8736619267185369,0.8725532529658266,0.8713664824644953,0.8734129926921028,0.002827742873534798,0.8816358418769643,0.830068423126286,0.8571866145878284,0.8982270336455708,0.9142913325284842,0.838692570485903,0.8520635249706576,0.8719709729744516,0.8745013810641755,0.8886408597814471,0.8707278555041766,0.02514119611584962,25,0.8723083188968141,0.8782767642566406,0.8746337559093904,0.870336708109637,0.8687772800198512,0.877358453728853,0.874856983850982,0.8736619267185369,0.8725532529658265,0.8713664824644953,0.8734129926921028,0.002827742873534796
19,0.11301074028015137,0.03455918910495544,0.05099179744720459,0.01646634358093467,10,2,"{'clf__alpha': 10, 'poly_feats__grade': 2}",0.8967801938516475,0.8414486631118665,0.8731029771395835,0.9021357886459785,0.9142779282879675,0.8549681025162654,0.8741089193791992,0.8832335490063926,0.8888541058527768,0.9030463755966045,0.8831956603388281,0.021585837122675776,15,0.8862245868920648,0.8923625258934815,0.8888828013937052,0.8855073494703771,0.8847106210067167,0.8907887597913992,0.8882529776910606,0.8875009378500605,0.8869646096577282,0.8858058835669832,0.8877001053213576,0.00230376728025339,0.8971239645546635,0.8455534473307964,0.8731310536541059,0.9064307787504527,0.9169080492621086,0.8576278994717015,0.8741743084927447,0.8885714768895905,0.8893510305472158,0.9032127791624268,0.8852084788115806,0.021332322647898604,15,0.8862245868920648,0.8923625258934815,0.8888828013937052,0.8855073494703771,0.8847106210067166,0.8907887597913992,0.8882529776910606,0.8875009378500603,0.8869646096577282,0.8858058835669832,0.8877001053213576,0.0023037672802534055
20,0.10576517581939697,0.042366363961105616,0.05528233051300049,0.023884298979120908,10,3,"{'clf__alpha': 10, 'poly_feats__grade': 3}",0.9022862197003486,0.8487092857032953,0.8778016018873506,0.9042267720288746,0.9127281225920197,0.8630152725085288,0.8790131732902355,0.8880148406307505,0.8920659329608583,0.9039842087050092,0.887184543000727,0.01922765904812285,7,0.8901317985138048,0.8957080420759395,0.89282117490121,0.8896575398168975,0.8891826392779335,0.8944581876456807,0.8921057659531649,0.8913232593635687,0.8913017238722309,0.8902919283508525,0.8916982059771282,0.0020086033707540922,0.902530523197882,0.8524262263747584,0.8778598582574322,0.9091537523496459,0.9153926879923924,0.8652631003437541,0.8791043268114244,0.8925103965516266,0.8925547216553619,0.9043343715939781,0.8891129965128256,0.01915438696404461,7,0.8901317985138048,0.8957080420759395,0.89282117490121,0.8896575398168975,0.8891826392779335,0.8944581876456807,0.8921057659531649,0.8913232593635687,0.8913017238722309,0.8902919283508525,0.8916982059771282,0.0020086033707540922
21,0.0994448184967041,0.03572536739085589,0.05235130786895752,0.02771684885461643,30,1,"{'clf__alpha': 30, 'poly_feats__grade': 1}",0.8803147972387587,0.8257205325274504,0.852826152543976,0.8930857710603881,0.9086531197826517,0.8358829452876456,0.8526367527985943,0.8629147035419835,0.8703690618102748,0.8883252651024528,0.8670729101694176,0.0248091797788835,26,0.8707765190684373,0.8767262713826633,0.8731413072820498,0.8687736230003945,0.8672236648922631,0.8757349508767058,0.8734239695512206,0.8721586870629143,0.8710961633330855,0.8698463390080939,0.8718901495457828,0.0028230701155527154,0.8813222834473934,0.8290706410569851,0.8530476742177581,0.8990888191093998,0.9116825284711735,0.8414194065944581,0.8526419185470536,0.8679253953835362,0.8706963156249103,0.8883323365019588,0.8695227318954628,0.024761097141272306,26,0.8707765190684373,0.8767262713826633,0.8731413072820498,0.8687736230003945,0.8672236648922631,0.8757349508767059,0.8734239695512206,0.8721586870629143,0.8710961633330855,0.8698463390080939,0.8718901495457828,0.002823070115552731
22,0.12135443687438965,0.030085698757154892,0.05608232021331787,0.03042551884857001,30,2,"{'clf__alpha': 30, 'poly_feats__grade': 2}",0.8933316126080781,0.8389049616104651,0.8694198849617895,0.9018770217657579,0.914371392605148,0.8532556553576973,0.8695229720947737,0.8775543954731477,0.8842655335095904,0.9003377196951211,0.8802841149681568,0.02213704833777532,16,0.8832702760601625,0.8894861108695985,0.8857350109055724,0.8821647977746687,0.8810991262226676,0.8877637479304727,0.8854583819614597,0.8847143161218143,0.8838441660706088,0.8825564204742578,0.8846092354391283,0.00246216693247138,0.893779761556989,0.8433677420681012,0.8694260352387387,0.90583756521451,0.9168178638717475,0.8561741726386773,0.8695687008980801,0.8831943907016979,0.8847400470194492,0.9004015961252302,0.8823307875333221,0.02176649122879173,16,0.8832702760601625,0.8894861108695985,0.8857350109055724,0.8821647977746687,0.8810991262226676,0.8877637479304727,0.8854583819614597,0.8847143161218143,0.8838441660706088,0.8825564204742578,0.8846092354391283,0.00246216693247138
23,0.11956613063812256,0.028404699203151123,0.05475802421569824,0.02882149651708597,30,3,"{'clf__alpha': 30, 'poly_feats__grade': 3}",0.8986893614880272,0.8453784482647587,0.8742138752832795,0.9034944324911658,0.9131664045616004,0.8605951337428304,0.8744446322082433,0.8820895838132408,0.8877861925587393,0.9021436221762773,0.8842001686588163,0.020049314209081136,14,0.886952167126252,0.8927985244933719,0.8896034458369291,0.8863861899997734,0.8855763822615117,0.8912856886852955,0.8891207333844775,0.8882792638267321,0.8879434207339477,0.8868434213657259,0.8884789237714017,0.002152907628279984,0.8989856562864141,0.8498122618806402,0.874277947084506,0.9076051362536987,0.9155317777336068,0.8627432964837871,0.8745330345443405,0.8871156745529324,0.8883252051457677,0.9023652593523809,0.8861295249318074,0.01975136654274157,14,0.886952167126252,0.892798524493372,0.889603445836929,0.8863861899997734,0.8855763822615117,0.8912856886852955,0.8891207333844775,0.8882792638267321,0.8879434207339478,0.8868434213657259,0.8884789237714017,0.002152907628279998
24,0.1139383316040039,0.02779695823797572,0.050553083419799805,0.024137445147016774,100,1,"{'clf__alpha': 100, 'poly_feats__grade': 1}",0.8753875953962058,0.8175405852962052,0.837872736164188,0.8900178156090891,0.8976525826753462,0.8366309806262248,0.850643265749031,0.8494031680632934,0.8581665956616236,0.8832952893531293,0.8596610614594337,0.024776637188270674,27,0.8628399714181252,0.868711402129045,0.8654230954464703,0.8607043952932815,0.8595067654733329,0.8673980267898832,0.8655819008983188,0.8644694313052954,0.8634009319073596,0.8619955064245771,0.8640031427085688,0.002743437341207119,0.8765647673082883,0.8213298157095874,0.8379182561829389,0.8971290592938499,0.9005674873270808,0.8423083916088733,0.8507268314854104,0.8529001846478717,0.8584758932235709,0.8833307399948278,0.8621251426782298,0.024965059998038774,27,0.8628399714181252,0.868711402129045,0.8654230954464703,0.8607043952932816,0.8595067654733329,0.8673980267898831,0.8655819008983188,0.8644694313052954,0.8634009319073596,0.861995506424577,0.8640031427085688,0.0027434373412071
