,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__leaf_size,param_clf__n_neighbors,param_clf__p,param_clf__weights,param_poly_feats__grade,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,split5_train_r2,split6_train_r2,split7_train_r2,split8_train_r2,split9_train_r2,mean_train_r2,std_train_r2,split0_test_explained_variance,split1_test_explained_variance,split2_test_explained_variance,split3_test_explained_variance,split4_test_explained_variance,split5_test_explained_variance,split6_test_explained_variance,split7_test_explained_variance,split8_test_explained_variance,split9_test_explained_variance,mean_test_explained_variance,std_test_explained_variance,rank_test_explained_variance,split0_train_explained_variance,split1_train_explained_variance,split2_train_explained_variance,split3_train_explained_variance,split4_train_explained_variance,split5_train_explained_variance,split6_train_explained_variance,split7_train_explained_variance,split8_train_explained_variance,split9_train_explained_variance,mean_train_explained_variance,std_train_explained_variance
12,0.0325084924697876,0.0019063338866107565,0.023961353302001952,0.0029001358675485424,15,10,1,uniform,1,"{'clf__leaf_size': 15, 'clf__n_neighbors': 10, 'clf__p': 1, 'clf__weights': 'uniform', 'poly_feats__grade': 1}",0.9033962548911206,0.8138568732174031,0.8317415734763499,0.8892260625809578,0.923079440775284,0.8970628004765223,0.8189518361791446,0.8787237850352927,0.8295003549187251,0.9019964196890663,0.8687535401239868,0.03870530502138785,47,0.8979770881167461,0.8983819161763986,0.9033263583068479,0.8940217339950021,0.8970051563533686,0.8986221835007042,0.9018454564568538,0.8970223844411344,0.8965691614258114,0.8940629028352809,0.8978834341608147,0.0028084751918630315,0.9034445019816084,0.8154250854215817,0.8320292412731303,0.8934929953980849,0.9240446641209175,0.8970713231681152,0.8254568436721373,0.8859351285554448,0.8381191752759195,0.9054775826696722,0.8720496541536612,0.03770330722433391,47,0.898267198466659,0.8988411473858524,0.9038727602498041,0.8945510580556258,0.8972580781988099,0.8988447100151047,0.9021084962849234,0.8973368282006984,0.8968967505792422,0.8942834913032874,0.8982260518740007,0.0028331177285760944
13,0.03270721435546875,0.0027078011393811214,0.024842166900634767,0.003490947430022595,15,10,1,uniform,2,"{'clf__leaf_size': 15, 'clf__n_neighbors': 10, 'clf__p': 1, 'clf__weights': 'uniform', 'poly_feats__grade': 2}",0.9292166947344275,0.8972297636650849,0.9204543361942957,0.9286840961020755,0.944198615322206,0.9276417720415866,0.9096835504458238,0.9406173056277738,0.9240614218705113,0.917340028854164,0.923912758485795,0.013133913969906144,5,0.9373206036165739,0.9402704880835135,0.9398533171704191,0.9373126800753132,0.9374683735617154,0.9383077069475668,0.9393165515861811,0.9369496279072165,0.9398316567202706,0.9392864502302716,0.9385917455899042,0.001193569467950545,0.9298356633766287,0.8972332443626189,0.9204794034417829,0.9294436135467548,0.9459940221623827,0.9279841716166835,0.9113556078491529,0.9448709376518832,0.9258181661416813,0.9185518268847623,0.9251566657034331,0.01381028092245006,5,0.9373387861184208,0.9403093977432553,0.9398975350859496,0.9373370460875854,0.937492205396835,0.9383107228246769,0.9393275344779809,0.93698566167456,0.9398349602708624,0.939288828535498,0.9386122678215625,0.0011931363050361836
14,0.03510274887084961,0.0014606666341096118,0.02496371269226074,0.002457682467086304,15,10,1,uniform,3,"{'clf__leaf_size': 15, 'clf__n_neighbors': 10, 'clf__p': 1, 'clf__weights': 'uniform', 'poly_feats__grade': 3}",0.9276198935430782,0.8998939132105827,0.9242041348413806,0.9325930258021156,0.9455233953347835,0.9292432462702493,0.9162556840548778,0.9403657832271675,0.9310037174475662,0.9146433649093333,0.9261346158641135,0.012560585618305352,1,0.9392142133692638,0.942227431254658,0.9417049801682301,0.9394621477083246,0.9394671594812766,0.9404628442681635,0.9405783151140229,0.9387002597261018,0.9403390426155299,0.9420441011326042,0.9404200494838175,0.0011758381571270902,0.9284441058456204,0.8999478621926206,0.9244295708157912,0.9337565527045508,0.9472319848093141,0.9295018069588158,0.9175049373265031,0.9444023643806243,0.9319633585587191,0.9166986669078939,0.9273881210500454,0.01313011223500549,1,0.9392230685059418,0.942267818938191,0.941772884125194,0.939485489972423,0.93949645805988,0.9404941364544239,0.940599240880241,0.9387269973126836,0.9403402196878642,0.9420502416925264,0.9404456555629368,0.00118173458924813
15,0.032332849502563474,0.002265614421756586,0.02460777759552002,0.0015403363660707297,15,10,1,distance,1,"{'clf__leaf_size': 15, 'clf__n_neighbors': 10, 'clf__p': 1, 'clf__weights': 'distance', 'poly_feats__grade': 1}",0.9203607981436784,0.859815544206147,0.8545972984671989,0.9324645502717055,0.9339237508730616,0.9103278335001942,0.8771357697733033,0.9274433634789784,0.8860967701616754,0.9119895225222773,0.9014155201398221,0.028275630210319813,37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9207589267149934,0.8605121677053588,0.855299737925247,0.9343657137264288,0.9348956107622713,0.9105624357904618,0.8831078563728076,0.9321771730177919,0.8875447571015376,0.9131851179820057,0.9032409497098903,0.02836064912663944,37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16,0.037357878684997556,0.004666571705375233,0.02556941509246826,0.0031960851295600202,15,10,1,distance,2,"{'clf__leaf_size': 15, 'clf__n_neighbors': 10, 'clf__p': 1, 'clf__weights': 'distance', 'poly_feats__grade': 2}",0.9277727384337021,0.8980232755438292,0.9187870472761874,0.932043076205163,0.943418486232139,0.928616707322045,0.9056908743406442,0.9351105366697261,0.9265923134282396,0.9114647647810432,0.9227519820232719,0.013364977154678432,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9284253439683233,0.8981530139915102,0.9188200478862603,0.9332003040576018,0.9453691086928359,0.9286468489077419,0.9089844891927432,0.9387944965146702,0.9268980244834741,0.9122671158748472,0.9239558793570007,0.013666536525860331,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
17,0.036073899269104,0.002303619480551752,0.0275071382522583,0.0030387895575998184,15,10,1,distance,3,"{'clf__leaf_size': 15, 'clf__n_neighbors': 10, 'clf__p': 1, 'clf__weights': 'distance', 'poly_feats__grade': 3}",0.9269317213649118,0.9008610472751796,0.9199103993261821,0.9340972436518163,0.9454379290869986,0.9294284213448909,0.9114729189396613,0.9358176070470232,0.930868805747245,0.9112110672865867,0.9246037161070497,0.012866289307363941,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9277044002137973,0.9012108116762001,0.9201849877096283,0.9354338295383609,0.9472941067163783,0.9294980483116715,0.9143115078142379,0.9394526238369517,0.9310989941930015,0.9123793990264051,0.9258568709036633,0.01317120062610864,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18,0.03543355464935303,0.0036930176391336087,0.025302362442016602,0.004141328577481399,15,10,2,uniform,1,"{'clf__leaf_size': 15, 'clf__n_neighbors': 10, 'clf__p': 2, 'clf__weights': 'uniform', 'poly_feats__grade': 1}",0.9271132893724026,0.8713986242547519,0.8721762285807586,0.916551212433027,0.938329926073461,0.9060695867316518,0.8481998203610449,0.8995585984288047,0.8340804874546145,0.9054353966664107,0.8918913170356927,0.03241630590143946,41,0.909893284346727,0.91571941915155,0.9159536669982495,0.911443100927363,0.911090747802153,0.9123781696717509,0.917524337289364,0.9127659987914958,0.9128723103607104,0.9111851377535893,0.9130826173092952,0.0023662857168173105,0.9274791250130171,0.871850821052859,0.872224295064988,0.9190905630776052,0.9396827292212656,0.9063073548831249,0.8514412912727154,0.9074289154330321,0.8428772911925907,0.9079607153206521,0.894634310153185,0.031224232971473996,41,0.9100301833036412,0.9159473134773697,0.9161866192269821,0.9116808347971306,0.9111613503571905,0.9124735219824938,0.9176709175976392,0.9128642808534375,0.912962315991078,0.9112511390985878,0.9132228476685551,0.00239704470296035
19,0.03433229923248291,0.0035191417141608606,0.02380523681640625,0.002032281540749674,15,10,2,uniform,2,"{'clf__leaf_size': 15, 'clf__n_neighbors': 10, 'clf__p': 2, 'clf__weights': 'uniform', 'poly_feats__grade': 2}",0.9315159814814804,0.8977695560787908,0.9212617657694263,0.9301652758020943,0.9436828049721399,0.9243132565075503,0.8956101269108577,0.9296969113309412,0.9086746640354907,0.9177600404963915,0.9200450383385161,0.014606064329194758,15,0.9343680569968752,0.9368383730852057,0.9365402117660623,0.9344467085226559,0.9332217885556249,0.9367451392979068,0.9376230007221081,0.934333310573854,0.9373760730593788,0.9354524806570924,0.9356945143236765,0.00144970571022455,0.9319779396717732,0.8977747995714108,0.9213414727797985,0.9308724594728167,0.9455486242374173,0.9244564654687202,0.8962514588857531,0.9352774025614612,0.9099208896687948,0.919059824514759,0.9212481336832704,0.015212886097502178,15,0.9343682558441809,0.9368556407622649,0.9365495279412342,0.9344543222981522,0.9332247836180858,0.9367455524515788,0.9376420689261127,0.9343334054128007,0.9373843945756287,0.9354550674072085,0.9357013019237247,0.0014539156572849652
20,0.03796617984771729,0.004223704100940402,0.027070498466491698,0.002133469032659464,15,10,2,uniform,3,"{'clf__leaf_size': 15, 'clf__n_neighbors': 10, 'clf__p': 2, 'clf__weights': 'uniform', 'poly_feats__grade': 3}",0.9320136648276584,0.8972379767975804,0.9194984788151026,0.930189856936456,0.9435175567659586,0.9274510660237981,0.9023842317945905,0.9324106463971875,0.9193700281479142,0.9175131402718476,0.9221586646778094,0.013414316416674663,9,0.9350524520736725,0.9379104995817463,0.9377593956004088,0.935427869885562,0.935040721052722,0.9366317992286792,0.9374697255846953,0.9353659680424985,0.9373365007514562,0.936433006535679,0.9364427938337121,0.001089275115820929,0.9325382829922857,0.8972543609152624,0.919683097112142,0.9309110917690271,0.9451470348868685,0.9274764121632306,0.9033753553070987,0.9368615211208411,0.9203239136472539,0.9189785069060765,0.9232549576820085,0.013920796205623616,9,0.9350602737126693,0.9379400831778137,0.937782181906378,0.9354409706549037,0.9350429797150107,0.93663710263876,0.9375028959341057,0.9353722173516288,0.9373385143901876,0.9364330555533256,0.9364550275034784,0.0010963095741791035
21,0.03121626377105713,0.001850037637841471,0.02282273769378662,0.0009097952965245655,15,10,2,distance,1,"{'clf__leaf_size': 15, 'clf__n_neighbors': 10, 'clf__p': 2, 'clf__weights': 'distance', 'poly_feats__grade': 1}",0.9313947859487185,0.8802812753966396,0.8848792451538715,0.933292482021929,0.9418034578693153,0.9154710600128904,0.876280667255357,0.9281512832300459,0.8859059851033206,0.91089676310219,0.9088357005094277,0.023643511201257076,33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9318565285964058,0.8807671627886675,0.8848808653164167,0.9348240467441208,0.9432936415415821,0.9155067179428864,0.8803178670027666,0.9329710884400596,0.8877895148953636,0.9118995696857705,0.910410700295404,0.023711154625939968,33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22,0.032320690155029294,0.0016992233095672255,0.022913074493408202,0.0010616812694162173,15,10,2,distance,2,"{'clf__leaf_size': 15, 'clf__n_neighbors': 10, 'clf__p': 2, 'clf__weights': 'distance', 'poly_feats__grade': 2}",0.9316521130623596,0.8989462480162624,0.9170641173020707,0.9328024875938676,0.9434935467593505,0.927935275456247,0.8947446127540507,0.9328742372125673,0.9126031369063261,0.911161950297791,0.9203277725360894,0.015171689324783917,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9321601806198635,0.8990568953496088,0.917156878783103,0.9339933211582073,0.9456148391979369,0.9279360270839894,0.896659851908852,0.9366934115868781,0.9128783183049474,0.9120223121535247,0.9214172036146911,0.015579442253886275,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23,0.03380386829376221,0.0008468054621665876,0.02692131996154785,0.005311066978833462,15,10,2,distance,3,"{'clf__leaf_size': 15, 'clf__n_neighbors': 10, 'clf__p': 2, 'clf__weights': 'distance', 'poly_feats__grade': 3}",0.9307130058567055,0.8986268528301333,0.9151264107387326,0.9330784245095506,0.9435486976011356,0.9295667129141807,0.8988111699882977,0.9335014101434083,0.9216760323185849,0.911853107290622,0.9216501824191353,0.014441761136282502,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9313346613572634,0.8988422290775551,0.9153060865960878,0.934282186180379,0.9454990666088806,0.9295697118389332,0.9012203357275387,0.9370110458357305,0.921844429386531,0.9128581070290162,0.9227767859637914,0.014708079034750774,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24,0.03203449249267578,0.0014486796491559872,0.022371983528137206,0.0019796984990942154,30,5,1,uniform,1,"{'clf__leaf_size': 30, 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform', 'poly_feats__grade': 1}",0.9030704465986839,0.8163106971448539,0.8258756860944124,0.9085490649187659,0.9036096631770631,0.8617696827180502,0.8234291362012387,0.9193370719367734,0.8514319335397129,0.9121432326825576,0.8725526615012111,0.039070686086072955,45,0.9203658586170231,0.9223539533298502,0.9232837275773254,0.9192924922836283,0.9181814893653475,0.921587097315715,0.9235481187869006,0.9193958223630398,0.9220722513235172,0.9202933512616717,0.9210374162224018,0.001713370230392318,0.9031463795759952,0.8177845630752633,0.8263601867890854,0.9132635276520772,0.9037557604551691,0.8618805593550243,0.8317321108968696,0.9248531327943994,0.8553954566958613,0.9129789515334145,0.8751150628823158,0.038831454937228164,45,0.9206543776553134,0.9226577726382308,0.9234946539594056,0.9196195983317678,0.9184070539211953,0.9219111292850487,0.9237750614278617,0.9196615838938816,0.9223960736149867,0.9205411847104196,0.9213118489438111,0.0017096595269844867
25,0.032465434074401854,0.0011586999521918083,0.02469780445098877,0.003986437247852543,30,5,1,uniform,2,"{'clf__leaf_size': 30, 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform', 'poly_feats__grade': 2}",0.9208319105651658,0.8954781823643108,0.9030482681344218,0.9246357075967966,0.934169617092656,0.9262992175864788,0.8887287133331796,0.9329964342769462,0.9277552154884715,0.9085319756798591,0.9162475242118284,0.015326348820418622,21,0.9468174427611512,0.9496652949567335,0.9482066013190714,0.9473307941077093,0.945022906857867,0.9479293808437695,0.9477489657109657,0.9460734919003798,0.9467869008448854,0.9485740008661783,0.9474155780168712,0.0012526087925844732,0.9215116433305014,0.8955239316518813,0.9031605179863201,0.9266763379664253,0.9359177598723547,0.9266406676253381,0.8909834974884331,0.937485894001494,0.928781571072417,0.9094936478957676,0.9176175468890934,0.015828552303202428,21,0.9468191158601947,0.9496849576162434,0.9482198950283565,0.9473369804559424,0.9450302226448116,0.947945114610372,0.9477492838766045,0.9461041531419505,0.9467923682850222,0.9485767929287656,0.9474258884448263,0.0012528457906871228
26,0.035958170890808105,0.0029633891672066065,0.024286603927612303,0.0020418892579818692,30,5,1,uniform,3,"{'clf__leaf_size': 30, 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform', 'poly_feats__grade': 3}",0.9200766695670647,0.8955146198489999,0.9075878013770815,0.9295152140792539,0.939871862188168,0.9273473543892118,0.8967377732140764,0.9321946102192711,0.9286257200616845,0.907503032601765,0.9184974657546576,0.014801544105015003,17,0.9487245716895275,0.9509910775093949,0.9498725923414287,0.9477278885163892,0.946461147032137,0.9484398240344711,0.9490394417461855,0.94602122937579,0.9477115468705449,0.9494210086676235,0.9484410327783493,0.001441077833695351,0.9208098484846389,0.8957209537445932,0.907769541869797,0.9322017686320295,0.9415276750137545,0.9280294773178468,0.9000376710114192,0.9358672996720016,0.9305081955597724,0.9085127318052515,0.9200985163111105,0.015195580707411338,17,0.9487280923724436,0.9510113931509475,0.9499188675339093,0.9477378128359155,0.9464917303273351,0.9484722239120441,0.9490411496780927,0.9460727610545314,0.9477214630811746,0.9494376359690934,0.9484633129915488,0.0014367779258186615
