,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_poly_feats__grade,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,split5_train_r2,split6_train_r2,split7_train_r2,split8_train_r2,split9_train_r2,mean_train_r2,std_train_r2,split0_test_explained_variance,split1_test_explained_variance,split2_test_explained_variance,split3_test_explained_variance,split4_test_explained_variance,split5_test_explained_variance,split6_test_explained_variance,split7_test_explained_variance,split8_test_explained_variance,split9_test_explained_variance,mean_test_explained_variance,std_test_explained_variance,rank_test_explained_variance,split0_train_explained_variance,split1_train_explained_variance,split2_train_explained_variance,split3_train_explained_variance,split4_train_explained_variance,split5_train_explained_variance,split6_train_explained_variance,split7_train_explained_variance,split8_train_explained_variance,split9_train_explained_variance,mean_train_explained_variance,std_train_explained_variance
12,0.0861574649810791,0.016546165536591065,0.035722994804382326,0.008056664412107594,1,1,"{'clf__alpha': 1, 'poly_feats__grade': 1}",0.6953935205969137,0.7370292954053024,0.7019763020018153,0.7248961381381104,0.6718680075157828,0.6844338038078682,0.6915824687615972,0.6889855277522725,0.6704219120722812,0.7123151576756842,0.6978902133727628,0.02055240893053667,15,0.7056468231864143,0.7129514974703296,0.7164223823584981,0.7087142116517193,0.7025558132822324,0.7221381854951109,0.7134897376055069,0.7078922657448613,0.7197666080321511,0.7061961941441905,0.7115773718971015,0.006122977692234567,0.7143947993132991,0.7370459248502007,0.7033295653358529,0.7311260249260018,0.7100563921341911,0.6864179632304601,0.6952288469541532,0.7285932587105186,0.6706279711457575,0.7160227239101593,0.7092843470510595,0.019856787448644494,15,0.7056468231864143,0.7129514974703296,0.7164223823584981,0.7087142116517193,0.7025558132822324,0.7221381854951109,0.7134897376055069,0.7078922657448613,0.7197666080321512,0.7061961941441905,0.7115773718971015,0.006122977692234581
13,0.09641287326812745,0.02355961072401157,0.04818606376647949,0.01818226250339511,1,2,"{'clf__alpha': 1, 'poly_feats__grade': 2}",0.709378971099464,0.7428591640984493,0.7001349056300417,0.7214307180066426,0.6764675871524803,0.6838500135201235,0.6972965684677315,0.6856342974619829,0.6662806146951831,0.7231325297526908,0.700646536988479,0.02253968980801979,13,0.7067984346507072,0.7160390300444222,0.719458506732346,0.7112250653780898,0.7055728619348742,0.7242983263939728,0.7181674327999992,0.7103696096141647,0.7212456012574755,0.7089531750031419,0.7142128043809194,0.006153466348104569,0.7269133414935243,0.7428766915890204,0.7005162950241488,0.7299125751302036,0.7127174021028646,0.6846227861590577,0.7019221423035749,0.7293996077833131,0.6662907213213956,0.726379622456109,0.7121551185363212,0.022536017433613657,13,0.7067984346507072,0.7160390300444222,0.719458506732346,0.7112250653780898,0.7055728619348742,0.7242983263939728,0.7181674327999993,0.7103696096141647,0.7212456012574755,0.7089531750031419,0.7142128043809194,0.006153466348104576
14,0.11602439880371093,0.025347027922578872,0.0327812671661377,0.0070706429728576835,1,3,"{'clf__alpha': 1, 'poly_feats__grade': 3}",0.709378971099464,0.7428591640984493,0.7001349056300417,0.7214307180066426,0.6764675871524803,0.6838500135201235,0.6972965684677315,0.6856342974619829,0.6662806146951831,0.7231325297526908,0.700646536988479,0.02253968980801979,13,0.7067984346507072,0.7160390300444222,0.719458506732346,0.7112250653780898,0.7055728619348742,0.7242983263939728,0.7181674327999992,0.7103696096141647,0.7212456012574755,0.7089531750031419,0.7142128043809194,0.006153466348104569,0.7269133414935243,0.7428766915890204,0.7005162950241488,0.7299125751302036,0.7127174021028646,0.6846227861590577,0.7019221423035749,0.7293996077833131,0.6662907213213956,0.726379622456109,0.7121551185363212,0.022536017433613657,13,0.7067984346507072,0.7160390300444222,0.719458506732346,0.7112250653780898,0.7055728619348742,0.7242983263939728,0.7181674327999993,0.7103696096141647,0.7212456012574755,0.7089531750031419,0.7142128043809194,0.006153466348104576
15,0.08520286083221436,0.02860263843841966,0.0434096097946167,0.01641302337109475,3,1,"{'clf__alpha': 3, 'poly_feats__grade': 1}",-0.060285172890501615,-0.0017052729667470512,-0.003786514215340153,-0.018509445675265468,-0.14306854564196447,-0.005911012917558134,-0.013706354490343964,-0.11302031902153464,-0.0007685302656126325,-0.008316835223341146,-0.03690780033082093,0.04889484218269258,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,-2.220446049250313e-16,0.0,0.0,-6.661338147750939e-17,1.0175362097255201e-16,16,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,2.2204460492503132e-17,4.440892098500627e-17
16,0.08126270771026611,0.02623790576358216,0.048489928245544434,0.023810199592229696,3,2,"{'clf__alpha': 3, 'poly_feats__grade': 2}",-0.060285172890501615,-0.0017052729667470512,-0.003786514215340153,-0.018509445675265468,-0.14306854564196447,-0.005911012917558134,-0.013706354490343964,-0.11302031902153464,-0.0007685302656126325,-0.008316835223341146,-0.03690780033082093,0.04889484218269258,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,-2.220446049250313e-16,0.0,0.0,-6.661338147750939e-17,1.0175362097255201e-16,16,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,2.2204460492503132e-17,4.440892098500627e-17
17,0.10131492614746093,0.03663240536432227,0.04551639556884766,0.016235208931641806,3,3,"{'clf__alpha': 3, 'poly_feats__grade': 3}",-0.060285172890501615,-0.0017052729667470512,-0.003786514215340153,-0.018509445675265468,-0.14306854564196447,-0.005911012917558134,-0.013706354490343964,-0.11302031902153464,-0.0007685302656126325,-0.008316835223341146,-0.03690780033082093,0.04889484218269258,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,-2.220446049250313e-16,0.0,0.0,-6.661338147750939e-17,1.0175362097255201e-16,16,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,2.2204460492503132e-17,4.440892098500627e-17
18,0.09366803169250489,0.032926353814821174,0.04036679267883301,0.016158823015838025,10,1,"{'clf__alpha': 10, 'poly_feats__grade': 1}",-0.060285172890501615,-0.0017052729667470512,-0.003786514215340153,-0.018509445675265468,-0.14306854564196447,-0.005911012917558134,-0.013706354490343964,-0.11302031902153464,-0.0007685302656126325,-0.008316835223341146,-0.03690780033082093,0.04889484218269258,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,-2.220446049250313e-16,0.0,0.0,-6.661338147750939e-17,1.0175362097255201e-16,16,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,2.2204460492503132e-17,4.440892098500627e-17
19,0.11896424293518067,0.03210966509817392,0.05174210071563721,0.025463247804971504,10,2,"{'clf__alpha': 10, 'poly_feats__grade': 2}",-0.060285172890501615,-0.0017052729667470512,-0.003786514215340153,-0.018509445675265468,-0.14306854564196447,-0.005911012917558134,-0.013706354490343964,-0.11302031902153464,-0.0007685302656126325,-0.008316835223341146,-0.03690780033082093,0.04889484218269258,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,-2.220446049250313e-16,0.0,0.0,-6.661338147750939e-17,1.0175362097255201e-16,16,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,2.2204460492503132e-17,4.440892098500627e-17
20,0.10052807331085205,0.024765915061371,0.04246516227722168,0.014109767905297072,10,3,"{'clf__alpha': 10, 'poly_feats__grade': 3}",-0.060285172890501615,-0.0017052729667470512,-0.003786514215340153,-0.018509445675265468,-0.14306854564196447,-0.005911012917558134,-0.013706354490343964,-0.11302031902153464,-0.0007685302656126325,-0.008316835223341146,-0.03690780033082093,0.04889484218269258,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,-2.220446049250313e-16,0.0,0.0,-6.661338147750939e-17,1.0175362097255201e-16,16,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,2.2204460492503132e-17,4.440892098500627e-17
21,0.0828026294708252,0.020983877948929367,0.043224883079528806,0.014789219230405323,30,1,"{'clf__alpha': 30, 'poly_feats__grade': 1}",-0.060285172890501615,-0.0017052729667470512,-0.003786514215340153,-0.018509445675265468,-0.14306854564196447,-0.005911012917558134,-0.013706354490343964,-0.11302031902153464,-0.0007685302656126325,-0.008316835223341146,-0.03690780033082093,0.04889484218269258,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,-2.220446049250313e-16,0.0,0.0,-6.661338147750939e-17,1.0175362097255201e-16,16,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,2.2204460492503132e-17,4.440892098500627e-17
